Type,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,outs_when_up,inning,inning_topbot,Ump_HP,Ump_Nation,Ump_Continent,Ump_Birth,Ump_year,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,spin_axis,delta_home_win_exp,delta_run_exp,delta_pitcher_run_exp,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in
ball-ball,FF,3/6/2026,92.2,2.33,5.74,"Cortes, Carlos",666126,500779,ball,13,Ball,F,L,L,COL,PUR,B,0,0,0.34,1.29,-1.258784473,2.17911709,0,2,Top,Alex MacKay,USA,North America,1989,2,-9.798375115,-133.8406655,-5.899210807,6.155480233,27.3810014,-15.47923523,2.99,1.509,92.8,2212,6.7,788136,53.84,7,1,0,0,0,0,0,0,0,0,152,-0.004,0.058,-0.058,0,0,0.5,0.5,37,29,37,29,1.39,0.34,0.34
ball-ball,SL,3/6/2026,87.4,-2.08,6.17,"Hernandez, Omar",683427,642607,ball,14,Ball,F,R,R,PAN,CUB,B,0,2,0.25,-0.05,1.599457808,0.617342315,2,6,Top,Tomoya Ishiyama,JPN,Asia,1979,18,8.1431129,-127.0471428,-6.820591711,1.178729253,23.6494029,-31.64593457,3.1,1.57,86.8,2317,5.8,788139,54.73,43,3,0,3,3,0,3,0,3,0,32,0,0.031,-0.031,-3,3,0.159,0.841,31,24,32,25,3.02,-0.25,-0.25
ball-ball,FC,3/6/2026,88.6,-0.36,6.48,"Witt Jr., Bobby",677951,828631,ball,14,Ball,F,R,R,BRA,USA,B,2,1,0.12,0.22,1.218237974,1.416985368,1,2,Top,Brennan Miller,USA,North America,1991,3.5,3.513321379,-128.8159538,-6.371580265,0.49960701,29.24804357,-28.55748527,3.238,1.634,87.5,2421,5.9,788128,54.62,14,4,1,2,2,1,2,1,2,1,157,-0.005,0.09,-0.09,-1,1,0.376,0.624,18,26,18,26,2.71,-0.12,-0.12
ball-ball,CH,3/6/2026,87.1,2.24,5.83,"Vientos, Mark",668901,650911,ball,13,Ball,F,R,L,DOM,NCA,B,1,0,1.56,-0.04,-0.627932596,0.792280261,0,1,Top,Paul Clemons,USA,North America,1989,3,-10.0794691,-126.4097104,-5.547398624,18.84703232,26.58873858,-31.62387974,3.34,1.686,87.2,2121,6.6,788105,53.94,4,2,0,1,1,0,1,0,1,0,111,-0.012,0.088,-0.088,-1,1,0.318,0.682,29,26,30,27,3.07,1.56,-1.56
ball-ball,SI,3/6/2026,95.9,-1.48,5.83,"Sandoval, Cristhian",830698,623211,ball,12,Ball,F,R,R,DOM,NCA,B,0,1,-1.52,0.7,0.879673814,3.207439217,2,3,Top,Paul Clemons,USA,North America,1989,3,9.57914275,-139.2880749,-2.715972151,-21.97240462,32.15000868,-22.59076856,3.165,1.598,95.1,2310,6,788105,54.53,28,2,2,3,3,2,3,2,3,2,225,-0.001,0.039,-0.039,-1,1,0.428,0.572,36,26,37,26,1.79,1.52,1.52
ball-ball,CH,3/6/2026,84.6,-1.9,5.38,"Marte, Ketel",606466,808986,ball,11,Ball,F,L,R,DOM,NCA,B,2,2,-1.22,0.37,-1.33547457,3.162710644,0,7,Bot,Paul Clemons,USA,North America,1989,3,3.716140699,-123.2248683,0.58234856,-13.12408062,25.06119779,-28.73943492,3.218,1.624,83.3,1291,5.5,788105,55.05,61,5,5,3,5,3,3,5,5,3,240,0.004,0.128,-0.128,2,2,0.901,0.901,24,32,25,33,2.81,1.22,-1.22
ball-ball,FF,3/6/2026,95.3,-0.73,5.93,"Guerrero Jr., Vladimir",665489,691602,ball,12,Ball,F,R,R,DOM,NCA,B,1,2,-0.24,1.51,1.030294023,4.243800325,2,5,Bot,Paul Clemons,USA,North America,1989,3,5.128952961,-138.7106139,-2.068258219,-4.332293476,32.37202202,-12.46587125,3.209,1.619,95.3,2570,6.4,788105,54.13,46,4,3,3,3,3,3,3,3,3,209,0.003,0.047,-0.047,0,0,0.511,0.511,24,27,25,27,1.01,0.24,0.24
ball-ball,FF,3/6/2026,94.6,-1.67,6.13,"Yoshida, Masataka",807799,692059,ball,14,Ball,F,L,R,TPE,JPN,B,1,1,-0.93,1.55,1.391872822,1.294930896,2,1,Top,Jordan Baker,USA,North America,1981,12.5,10.02230816,-137.1846285,-10.21451282,-13.87281299,29.17584381,-10.38186511,3.022,1.525,95,2235,6.6,788114,53.85,4,3,0,0,0,0,0,0,0,0,214,-0.003,0.048,-0.048,0,0,0.513,0.487,28,32,29,33,1,0.93,-0.93
ball-ball,SL,3/6/2026,81.5,-1.02,5.9,"Caminero, Junior",691406,830693,ball,14,Ball,F,R,R,DOM,NCA,B,0,2,0.6,0.23,2.148575738,0.846167007,1,7,Bot,Paul Clemons,USA,North America,1989,3,5.900585464,-118.3935955,-4.865904802,4.289303847,25.29686778,-29.19604962,3.244,1.637,81.5,2064,6.7,788105,53.81,65,3,6,3,6,3,3,6,6,3,17,0.002,0.041,-0.041,3,3,0.957,0.957,27,22,28,23,3.25,-0.6,-0.6
ball-ball,FF,3/6/2026,96.4,-1,5.16,"Murakami, Munetaka",808959,838362,ball,13,Ball,F,L,R,TPE,JPN,B,0,2,-1.08,1.29,-1.171421928,1.870658555,2,5,Top,Jordan Baker,USA,North America,1981,12.5,2.060246775,-140.3275951,-5.96480055,-14.75125519,31.71029891,-14.03728534,3.296,1.664,96.9,2307,6.5,788114,53.97,49,4,0,13,13,0,13,0,13,0,228,0,0.031,-0.031,-13,13,0.002,0.998,20,26,21,26,1.16,1.08,-1.08
ball-ball,SL,3/6/2026,84.8,-2.73,5.84,"Witt Jr., Bobby",677951,682858,ball,14,Ball,F,R,R,BRA,USA,B,0,0,0.08,0.1,0.590578776,1.308424145,1,5,Top,Brennan Miller,USA,North America,1991,3.5,7.459985194,-123.251834,-4.208650181,-0.663836433,23.9471181,-30.48484454,3.238,1.634,84.5,2340,6.1,788128,54.38,41,1,1,7,7,1,7,1,7,1,115,0,0.038,-0.038,-6,6,0.035,0.965,24,26,24,26,3.07,-0.08,-0.08
ball-ball,CH,3/6/2026,84.4,-1.22,6.26,"Arraez, Luis",650333,692838,ball,14,Ball,F,L,R,VEN,NED,B,0,0,-0.46,0.6,1.04868944,1.823482886,0,5,Bot,Shane Livensparger,USA,North America,1984,4,6.198757263,-122.6874329,-4.887858574,-5.942758413,26.79541731,-25.34210212,3.124,1.577,84.9,1274,6.9,788110,53.6,44,1,2,1,2,1,1,2,2,1,182,0.006,0.049,-0.049,1,1,0.847,0.847,24,29,25,29,2.64,0.46,-0.46
ball-ball,FF,3/6/2026,89.6,-2.27,5.97,"Acu?a Jr., Ronald",660670,543833,ball,12,Ball,F,R,R,VEN,NED,B,2,0,-0.08,1.55,0.793425743,3.298075169,2,8,Bot,Shane Livensparger,USA,North America,1984,4,7.75069436,-130.207426,-3.731038163,-2.679751387,29.59086778,-14.03652269,3.201,1.615,90.5,2100,7.1,788110,53.43,73,3,6,2,6,2,2,6,6,2,199,0,0.093,-0.093,4,4,0.987,0.987,36,28,37,29,1.32,0.08,0.08
ball-ball,FC,3/6/2026,88.7,-1.7,5.5,"Contreras, Willson",575929,699008,ball,14,Ball,F,R,R,VEN,NED,B,1,1,0.44,0.08,0.264412999,0.765711899,1,1,Bot,Shane Livensparger,USA,North America,1984,4,3.828995627,-129.0515242,-5.41114338,4.012816015,28.29538248,-30.30924575,3.23,1.63,88.8,2040,6.5,788110,54,8,3,1,0,1,0,0,1,1,0,150,0.004,0.062,-0.062,1,1,0.646,0.646,22,34,23,34,2.83,-0.44,-0.44
ball-ball,CH,3/6/2026,94.5,-2.17,5.48,"Murray, BJ",681230,680767,ball,13,Ball,F,L,R,GBR,MEX,B,1,1,-1.44,0.2,-0.228592715,0.640658527,2,8,Bot,Roberto Ortiz,PUR,North America,1984,5,8.334192094,-137.2772204,-7.141051555,-20.1226491,31.86786249,-28.14936997,3.158,1.594,95.1,2180,6.9,788129,53.64,62,3,1,4,1,4,4,1,1,4,236,0.001,0.058,-0.058,-3,-3,0.043,0.043,26,26,27,26,2.37,1.44,-1.44
ball-ball,FS,3/6/2026,90.1,-1.75,5.33,"Murray, BJ",681230,692024,ball,13,Ball,F,L,R,GBR,MEX,B,1,2,-1.09,-0.06,-2.27487955,1.686076793,1,6,Bot,Roberto Ortiz,PUR,North America,1984,5,1.052577281,-131.2333534,-2.718411768,-12.74104881,29.24118821,-32.45276309,3.158,1.594,89.6,1502,6,788129,54.46,44,4,1,1,1,1,1,1,1,1,259,0.004,0.057,-0.057,0,0,0.536,0.536,29,26,29,26,2.87,1.09,-1.09
ball-ball,FF,3/6/2026,88.4,-2.33,6.12,"Bazzana, Travis",683953,608042,ball,11,Ball,F,L,R,CZE,AUS,B,1,0,-1.38,0.98,-1.605981784,2.587988563,1,9,Top,Ryan Additon,USA,North America,1985,5,4.693599474,-128.5289893,-4.349892016,-16.24779251,28.31055299,-20.65936387,3.179,1.604,88.7,2026,6.7,788116,53.82,66,2,1,5,5,1,5,1,5,1,235,-0.001,0.071,-0.071,-4,4,0.008,0.992,33,23,33,24,1.96,1.38,-1.38
ball-ball,CH,3/6/2026,70.2,-0.68,6.1,"Burke, Chris",678521,693974,ball,12,Ball,F,L,R,CZE,AUS,B,2,0,-0.58,1.26,0.586612674,3.519986997,0,5,Top,Ryan Additon,USA,North America,1985,5,3.409854689,-102.192081,0.699743229,-4.581570965,15.88513229,-23.62306622,3.121,1.575,70.7,1278,6.5,788116,54.01,33,3,1,3,3,1,3,1,3,1,208,-0.008,0.177,-0.177,-2,2,0.241,0.759,29,24,29,25,3.34,0.58,-0.58
ball-ball,SI,3/6/2026,86.6,1.39,5.94,"Hall, Alex",673064,689650,ball,12,Ball,F,R,L,CZE,AUS,B,0,0,1.27,1.21,1.165333307,3.326978182,0,9,Top,Ryan Additon,USA,North America,1985,5,-3.197292414,-126.0681963,-2.310402269,14.11534169,28.30866423,-19.10208939,3.121,1.575,87,1796,6.8,788116,53.72,60,1,1,3,3,1,3,1,3,1,153,-0.001,0.058,-0.058,-2,2,0.076,0.924,33,27,34,27,1.85,1.27,-1.27
ball-ball,FF,3/6/2026,95.3,-1.8,5.37,"Chang, Yu",644374,808967,ball,11,Ball,F,R,R,TPE,JPN,B,0,0,-0.79,1.39,-0.230801168,3.45937919,0,2,Bot,Jordan Baker,USA,North America,1981,12.5,5.937658871,-138.5856249,-2.389715541,-11.55485974,32.469428,-13.93560734,3.255,1.643,95.9,2192,6.8,788114,53.74,24,1,0,10,0,10,10,0,0,10,220,0.001,0.058,-0.058,-10,-10,0.014,0.014,27,30,28,31,1.13,0.79,0.79
ball-ball,SL,3/6/2026,82.3,2.31,5.14,"Giljegiljaw, Kungkuan",644375,808958,ball,13,Ball,F,R,L,TPE,JPN,B,2,2,-1.17,-0.48,-0.939151642,0.302041326,1,4,Bot,Jordan Baker,USA,North America,1981,12.5,-4.908997698,-119.6653582,-3.090457199,-9.980310947,27.24197921,-36.29039738,3.165,1.598,80.8,2548,5.7,788114,54.81,44,5,0,13,0,13,13,0,0,13,318,0,0.135,-0.135,-13,-13,0.003,0.003,24,32,25,32,3.9,-1.17,1.17
ball-ball,SL,3/6/2026,84,-1.1,6.31,"Caballero, Jos?",676609,661255,ball,14,Ball,F,R,R,PAN,CUB,B,1,1,0.61,-0.44,1.220349745,0.80218123,1,8,Bot,Tomoya Ishiyama,JPN,Asia,1979,18,4.112779459,-122.3146512,-5.251856894,5.324097068,23.13084195,-35.80163945,3.083,1.556,84.6,2671,6.5,788139,53.96,60,3,1,3,1,3,3,1,1,3,61,0.009,0.054,-0.054,-2,-2,0.196,0.196,33,29,33,30,3.65,-0.61,-0.61
ball-ball,FF,3/6/2026,96.5,-1.7,6.05,"Camargo, Johan",622666,820888,ball,11,Ball,F,L,R,PAN,CUB,B,2,0,-0.91,1.14,-1.733668369,3.598778959,1,7,Bot,Tomoya Ishiyama,JPN,Asia,1979,18,2.026948727,-140.5877984,-3.406502954,-12.55665933,32.39200281,-16.55842407,3.66,1.84,96.6,2151,6.3,788139,54.16,52,3,0,3,0,3,3,0,0,3,224,0.013,0.059,-0.059,-3,-3,0.179,0.179,27,32,28,33,1.31,0.91,-0.91
ball-ball,CH,3/6/2026,90.7,-0.32,6.85,"Santos, Jhonny",645308,673510,ball,14,Ball,F,R,R,PAN,CUB,B,1,2,-0.6,0.17,1.349195677,0.837528103,2,9,Bot,Tomoya Ishiyama,JPN,Asia,1979,18,5.541158304,-131.8738297,-9.382268469,-8.167818115,25.9364539,-28.52420096,3.21,1.62,92.7,1384,7.4,788139,53.14,67,4,1,3,1,3,3,1,1,3,211,0,0.047,-0.047,-2,-2,0.015,0.015,29,29,30,30,2.59,0.6,0.6
ball-ball,SI,3/6/2026,96.6,-1.79,6.16,"Schoop, Sharlon",463748,679883,ball,12,Sharlon Schoop walks.,F,R,R,VEN,NED,B,3,2,-0.73,1.04,1.18096,2.541596378,2,4,Top,Shane Livensparger,USA,North America,1984,4,9.547849977,-140.2460512,-6.23935695,-11.92188659,34.25082895,-17.15622485,3.299,1.665,96.7,2431,6.6,788110,53.85,30,6,2,1,1,2,1,2,1,2,191,-0.013,0.287,-0.287,1,-1,0.67,0.33,24,39,25,39,1.43,0.73,0.73
ball-ball,SI,3/6/2026,91.9,-1.62,5.15,"Reginatto, Leonardo",553891,657277,ball,14,Ball,F,R,R,BRA,USA,B,1,1,-1.46,0.21,1.178601791,2.226415987,1,1,Bot,Brennan Miller,USA,North America,1991,3.5,10.31338932,-133.4386071,-1.78232569,-19.63770814,29.6266928,-29.50991995,3.299,1.665,92.7,1884,6.9,788128,53.55,10,3,1,2,1,2,2,1,1,2,245,0.004,0.076,-0.076,-1,-1,0.423,0.423,29,36,30,36,2.51,1.46,1.46
ball-ball,FF,3/6/2026,91.7,2.48,5.96,"Cervinka, Martin",693975,681973,ball,13,Ball,F,R,L,CZE,AUS,B,2,2,0.98,1.41,-1.186604781,2.153670556,1,1,Bot,Ryan Additon,USA,North America,1985,5,-11.32269336,-133.0645757,-6.680986091,13.92744313,26.56935088,-14.1360444,3.388,1.71,92.3,2019,6.6,788116,53.87,5,5,0,0,0,0,0,0,0,0,148,0.006,0.135,-0.135,0,0,0.524,0.524,28,29,29,29,1.3,0.98,-0.98
ball-ball,SL,3/6/2026,82.9,2.44,5.24,"Ramos, Heliot",671218,622426,ball,13,Ball,F,R,L,COL,PUR,B,2,2,-1.23,0.16,-1.293513303,2.108255925,1,4,Top,Alex MacKay,USA,North America,1989,2,-5.982516833,-120.6124672,-0.6957664,-10.61897362,26.50203093,-30.67671605,3.184,1.607,82.9,2902,6.6,788136,53.88,23,6,0,0,0,0,0,0,0,0,302,-0.007,0.135,-0.135,0,0,0.529,0.471,31,26,31,27,3.19,-1.23,1.23
ball-ball,FF,3/6/2026,90.6,-1.32,5.66,"Alvarez Jr., Nacho",805373,676942,ball,12,Ball,F,R,R,GBR,MEX,B,2,0,-0.74,1.47,0.518072577,4.167313817,0,9,Top,Roberto Ortiz,PUR,North America,1984,5,6.141809368,-131.8370607,-0.816763024,-9.951427493,29.2533749,-15.13300265,3.137,1.583,90.5,2267,6.3,788129,54.2,66,3,1,4,4,1,4,1,4,1,209,-0.002,0.145,-0.145,-3,3,0.027,0.973,31,23,31,23,1.32,0.74,0.74
ball-ball,FS,3/6/2026,82.9,0.29,6.29,"Aranda, Jonathan",666018,681252,ball,14,Ball,F,L,R,GBR,MEX,B,2,1,-0.12,1.25,0.771434583,1.40738999,2,1,Top,Roberto Ortiz,PUR,North America,1984,5,1.340867468,-120.6232986,-6.896794818,-1.486950415,24.34503369,-18.87683522,3.189,1.61,83.1,968,6.5,788129,54,3,4,0,0,0,0,0,0,0,0,200,-0.004,0.11,-0.11,0,0,0.537,0.463,26,28,27,28,2.08,0.12,-0.12
ball-ball,CU,3/6/2026,79,1,5.87,"Urshela, Gio",570482,663558,ball,13,Ball,F,R,L,COL,PUR,B,0,0,0.04,-0.98,-1.256800735,0.196017175,2,6,Bot,Alex MacKay,USA,North America,1989,2,-4.966691893,-114.9944549,-3.402665565,1.311436171,22.39687579,-40.38277716,3.201,1.615,79.5,2702,6.7,788136,53.77,48,1,0,5,0,5,5,0,0,5,334,0.001,0.045,-0.045,-5,-5,0.036,0.036,29,34,29,35,4.64,0.04,-0.04
ball-ball,SL,3/6/2026,86.7,-1.38,6,"Campero, Gustavo",672569,670329,ball,14,Ball,F,L,R,COL,PUR,B,0,1,-0.17,-0.25,1.120215201,1.556241058,0,5,Bot,Alex MacKay,USA,North America,1989,2,6.206975458,-126.1322999,-3.682730694,-3.002404696,23.97717788,-34.29194089,2.956,1.492,86.3,2513,5.9,788136,54.63,40,2,0,5,0,5,5,0,0,5,19,0.004,0.043,-0.043,-5,-5,0.138,0.138,32,28,32,29,3.26,0.17,-0.17
ball-ball,FF,3/6/2026,91.8,-2.09,6.38,"Raleigh, Cal",663728,600986,ball,13,Ball,F,L,R,BRA,USA,B,1,0,-0.53,1.47,-0.939413992,1.156583519,1,5,Top,Brennan Miller,USA,North America,1991,3.5,4.064263173,-133.3525311,-10.35554355,-7.205247982,29.76356497,-12.52221346,3.282,1.656,92.2,2102,6.7,788128,53.79,37,2,1,3,3,1,3,1,3,1,206,-0.005,0.074,-0.074,-2,2,0.244,0.756,33,29,33,30,1.25,0.53,-0.53
ball-ball,SL,3/6/2026,81.1,-2.62,5.75,"Raleigh, Cal",663728,806891,ball,11,Ball,F,L,R,BRA,USA,B,0,0,0.21,-0.2,-0.895728095,3.565490215,0,6,Top,Brennan Miller,USA,North America,1991,3.5,3.407485145,-118.0603118,2.296066764,1.361926528,20.97934829,-34.71447049,3.282,1.656,81.8,2365,6.6,788128,53.91,49,1,1,7,7,1,7,1,7,1,60,-0.001,0.054,-0.054,-6,6,0.018,0.982,21,29,22,30,3.65,-0.21,0.21
ball-ball,SI,3/6/2026,93.5,-2.09,5.06,"Guibert, Yoelkis",698795,665959,ball,14,Ball,F,L,R,PAN,CUB,B,1,1,-1.3,0.55,1.392439296,0.717190059,1,4,Top,Tomoya Ishiyama,JPN,Asia,1979,18,11.67634098,-135.5816757,-6.387650736,-18.45911428,28.01061453,-24.18547005,3.121,1.575,93.1,2356,6.1,788139,54.35,27,3,0,3,3,0,3,0,3,0,237,-0.002,0.076,-0.076,-3,3,0.2,0.8,27,31,28,32,2.07,1.3,-1.3
ball-ball,SL,3/6/2026,86.6,2.45,6.34,"Moncada, Yo?n",660162,800550,ball,13,Ball,F,R,L,PAN,CUB,B,2,2,-0.04,0.43,-1.790902139,0.912583586,1,5,Top,Tomoya Ishiyama,JPN,Asia,1979,18,-9.972473393,-125.7494666,-7.443025428,1.448878795,23.34516822,-26.31487767,3.217,1.624,87.3,1937,6.7,788139,53.83,36,5,0,3,3,0,3,0,3,0,249,-0.005,0.103,-0.103,-3,3,0.165,0.835,29,31,29,31,2.6,-0.04,0.04
ball-ball,FF,3/6/2026,92.5,1.87,5.47,"Martinez, Ariel",673508,671106,ball,11,Ball,F,R,L,PAN,CUB,B,0,0,0.69,1.36,-1.275944567,2.898152135,2,1,Top,Tomoya Ishiyama,JPN,Asia,1979,18,-9.446560632,-134.3448959,-3.561735605,10.32466446,28.57022096,-15.15210668,3.299,1.665,92.7,2273,6.5,788139,54.02,3,1,0,0,0,0,0,0,0,0,156,-0.001,0.045,-0.045,0,0,0.538,0.462,27,30,28,30,1.31,0.69,-0.69
ball-ball,FC,3/6/2026,87.5,-1.02,5.78,"Crow-Armstrong, Pete",691718,836637,ball,12,Ball,F,L,R,BRA,USA,B,2,0,-0.49,0.91,1.488752988,3.312085382,1,9,Top,Brennan Miller,USA,North America,1991,3.5,7.012456909,-127.3497099,-1.573907653,-6.754378155,24.93545815,-22.12365447,3.202,1.616,87.9,1856,6.4,788128,54.07,83,3,5,12,12,5,12,5,12,5,210,0,0.118,-0.118,-7,7,0.001,0.999,18,24,18,24,2.05,0.49,-0.49
ball-ball,SL,3/6/2026,88.2,-1.48,5.37,"Novoa, Melvin",649700,666808,ball,14,Ball,F,R,R,DOM,NCA,B,1,2,0.77,-0.24,1.723618234,0.025273733,2,8,Top,Paul Clemons,USA,North America,1989,3,6.040905441,-128.2220523,-6.029776811,7.115480843,28.81309788,-33.70055868,3.165,1.598,87.7,2614,6.2,788105,54.26,68,5,6,3,3,6,3,6,3,6,54,0,0.047,-0.047,3,-3,0.967,0.033,28,30,29,30,3.2,-0.77,-0.77
ball-ball,CH,3/6/2026,88.2,0.46,5.67,"Vientos, Mark",668901,593974,ball,14,Ball,F,R,L,DOM,NCA,B,0,1,1.34,0.21,0.591207872,1.026952585,2,7,Top,Paul Clemons,USA,North America,1989,3,-2.466136378,-128.2914375,-5.260895036,15.26485186,29.27659449,-28.86397104,3.34,1.686,86.4,2180,5.4,788105,55.12,59,2,5,3,3,5,3,5,3,5,125,-0.003,0.036,-0.036,2,-2,0.859,0.141,34,26,35,27,2.74,1.34,-1.34
ball-ball,CH,3/6/2026,87,-2.1,5.31,"Marte, Ketel",606466,808986,ball,11,Ball,F,L,R,DOM,NCA,B,1,2,-1.38,0.29,-1.394906526,2.82597346,0,7,Bot,Paul Clemons,USA,North America,1989,3,4.455285168,-126.5626065,-0.184139915,-15.71320715,27.02682899,-29.2908867,3.218,1.624,85.4,1280,5.4,788105,55.09,61,4,5,3,5,3,3,5,5,3,247,0.003,0.058,-0.058,2,2,0.898,0.898,24,32,25,33,2.74,1.38,-1.38
ball-ball,FF,3/6/2026,90.7,-2.16,5.47,"Harper, Bryce",547180,649963,ball,12,Ball,F,L,R,BRA,USA,B,2,2,-0.66,0.97,0.148623577,3.538788587,0,1,Top,Brennan Miller,USA,North America,1991,3.5,7.128494157,-131.9749629,-0.894229051,-9.184356074,26.05315174,-20.75657163,3.265,1.648,90.9,2330,6.3,788128,54.23,2,5,0,0,0,0,0,0,0,0,222,-0.011,0.128,-0.128,0,0,0.467,0.533,29,33,29,34,1.78,0.66,-0.66
ball-ball,CH,3/6/2026,86.7,-2.99,5.72,"Santana, Carlos",467793,678897,ball,13,Ball,F,L,R,DOM,NCA,B,0,0,-1.56,0.13,-0.884706942,2.108120356,1,8,Bot,Paul Clemons,USA,North America,1989,3,8.138529848,-125.9887818,-2.41105011,-18.30550347,27.83214652,-30.45485407,3.109,1.569,85.7,1835,5.9,788105,54.56,77,1,11,3,11,3,3,11,11,3,231,0,0.045,-0.045,8,8,0.999,0.999,25,40,25,40,2.93,1.56,-1.56
ball-ball,FF,3/6/2026,89,2.39,5.61,"Perdomo, Geraldo",672695,807358,ball,11,Ball,F,R,L,DOM,NCA,B,0,0,0.62,1.49,-0.853191707,2.561886123,1,4,Bot,Paul Clemons,USA,North America,1989,3,-9.125807145,-129.2413654,-4.348993417,8.928361297,28.75936595,-14.80166128,3.317,1.674,88.4,2180,6.2,788105,54.33,39,1,3,3,3,3,3,3,3,3,134,0.003,0.055,-0.055,0,0,0.533,0.533,27,26,27,27,1.42,0.62,-0.62
ball-ball,FF,3/6/2026,93.4,-2.03,5.6,"Okamoto, Kazuma",672960,809223,ball,12,Ball,F,R,R,TPE,JPN,B,0,2,-0.69,1.55,1.214320819,3.611403257,0,3,Top,Jordan Baker,USA,North America,1981,12.5,9.751826272,-135.6830008,-2.627211608,-10.71321253,30.58289331,-12.71983233,3.256,1.643,93,2422,6.2,788114,54.31,29,5,0,10,10,0,10,0,10,0,214,0,0.031,-0.031,-10,10,0.006,0.994,22,30,23,30,1.08,0.69,0.69
ball-ball,SL,3/6/2026,82.9,-2.61,5.89,"Acu?a Jr., Ronald",660670,543833,ball,14,Ball,F,R,R,VEN,NED,B,1,0,0.09,0.31,0.969871199,1.117867581,2,8,Bot,Shane Livensparger,USA,North America,1984,4,7.93952633,-120.4994292,-4.776470575,-0.688294277,24.26123953,-28.4101113,3.201,1.615,83.2,2191,6.6,788110,53.86,73,2,6,2,6,2,2,6,6,2,140,0.001,0.064,-0.064,4,4,0.986,0.986,36,28,37,29,3.03,-0.09,-0.09
ball-ball,SI,3/6/2026,93.7,1.82,6.11,"Contreras, William",661388,820853,ball,12,Ball,F,R,L,VEN,NED,B,0,0,1.23,0.87,0.948636754,3.301813341,1,4,Bot,Shane Livensparger,USA,North America,1984,4,-5.051343802,-136.2952842,-3.237448083,16.42304061,34.4048181,-20.8661671,3.13,1.58,94.2,2031,7,788110,53.53,34,1,2,1,2,1,1,2,2,1,149,0.003,0.044,-0.044,1,1,0.687,0.687,20,28,21,29,1.76,1.23,-1.23
ball-ball,SI,3/6/2026,94.1,-1.37,6.11,"Judge, Aaron",592450,838355,ball,12,Ball,F,R,R,BRA,USA,B,0,0,-1,1.1,0.166994531,4.274432112,1,9,Top,Brennan Miller,USA,North America,1991,3.5,6.216769763,-136.802336,-1.292172198,-14.01592634,34.21540173,-18.42098171,3.523,1.778,93.7,2218,6.4,788128,54.11,78,1,5,9,9,5,9,5,9,5,227,0,0.044,-0.044,-4,4,0.015,0.985,21,34,22,34,1.51,1,1
ball-ball,FF,3/6/2026,94.8,1.27,6.03,"Robinson, Kristian",677565,696519,ball,14,Kristian Robinson walks. Matt Koperniak to 2nd.,F,R,L,GBR,MEX,B,3,2,0.88,1.47,0.651636173,1.24328036,2,6,Bot,Roberto Ortiz,PUR,North America,1984,5,-3.633260616,-137.6636164,-9.931676818,12.03407859,32.76778516,-11.48033379,3.333,1.682,95.2,2212,6.8,788129,53.69,46,6,1,1,1,1,1,1,1,1,143,0.026,0.237,-0.237,0,0,0.54,0.54,26,25,27,26,1.1,0.88,-0.88
ball-ball,CH,3/6/2026,70.5,-0.7,6.13,"Burke, Chris",678521,693974,ball,11,Ball,F,L,R,CZE,AUS,B,1,0,-0.66,1.33,-0.208945117,3.451230802,0,5,Top,Ryan Additon,USA,North America,1985,5,2.069893794,-102.7684297,0.299199526,-5.041140017,15.96502153,-22.95764165,3.121,1.575,70.9,1242,6.4,788116,54.14,33,2,1,3,3,1,3,1,3,1,211,-0.005,0.105,-0.105,-2,2,0.246,0.754,29,24,29,25,3.22,0.66,-0.66
ball-ball,CH,3/6/2026,80.4,-2.37,6.08,"Bazzana, Travis",683953,608042,ball,13,Ball,F,L,R,CZE,AUS,B,0,0,-1.5,0.52,-0.497495396,0.6305899,1,9,Top,Ryan Additon,USA,North America,1985,5,7.044526839,-116.815097,-6.143881593,-15.0271617,21.82038577,-26.47425316,3.179,1.604,81.1,1830,6.8,788116,53.69,66,1,1,5,5,1,5,1,5,1,236,-0.001,0.048,-0.048,-4,4,0.009,0.991,33,23,33,24,3.02,1.5,-1.5
ball-ball,FF,3/6/2026,85,-1.13,6.4,"Hall, Alex",673064,838345,ball,11,Ball,F,L,R,CZE,AUS,B,1,0,-0.83,1.51,-1.170722854,3.020655297,0,2,Top,Ryan Additon,USA,North America,1985,5,1.578292379,-123.6447972,-4.340608671,-8.799622169,27.58373488,-16.1177847,3.121,1.575,83.8,2049,5.8,788116,54.72,7,2,0,0,0,0,0,0,0,0,213,-0.007,0.105,-0.105,0,0,0.496,0.504,30,27,30,27,1.68,0.83,-0.83
